,component,days,delay,level,preparation,temps_indirect,total_days
0,62783,0.7265957446808511,9,1,0.0,0.0,9.726595744680852
0,6283A,48.768085106382976,7,2,0.0,0.0,55.768085106382976
0,7361A,9.776063829787235,7,2,0.0,0.0,16.776063829787233
0,6283B,9.968297872340424,7,2,0.0,0.0,16.968297872340422
0,6283C,9.968297872340424,7,2,0.0,0.0,16.968297872340422
0,6283D,9.968297872340424,7,2,0.0,0.0,16.968297872340422
0,6283E,9.968297872340424,7,2,0.0,0.0,16.968297872340422
0,6283F,9.968297872340424,7,2,0.0,0.0,16.968297872340422
0,6283G,10.133202127659573,7,2,0.0,0.0,17.133202127659573
0,6283H,10.133202127659573,7,2,0.0,0.0,17.133202127659573
0,6283J,10.133202127659573,7,2,0.0,0.0,17.133202127659573
0,7361H,36.88244680851064,7,2,0.0,0.0,43.88244680851064
0,7221A,6.808510638297872,0,3,0.0,0.0,6.808510638297872
0,7203Y,0.10664348936170212,0,3,0.0,0.0,0.10664348936170212
0,7221A,6.808510638297872,0,3,0.0,0.0,6.808510638297872
0,6283U1F,3.0638297872340425,60,3,0.0,0.0,63.06382978723404
0,7360Z,1.163063829787234,0,3,0.0,0.0,1.163063829787234
0,6283K,41.05531914893617,0,3,0.0,0.0,41.05531914893617
0,6283L,41.05531914893617,0,3,0.0,0.0,41.05531914893617
0,6283M,41.05531914893617,0,3,0.0,0.0,41.05531914893617
0,6283N,41.05531914893617,0,3,0.0,0.0,41.05531914893617
0,6283P,41.05531914893617,0,3,0.0,0.0,41.05531914893617
0,6283Q,41.05531914893617,0,3,0.0,0.0,41.05531914893617
0,6283R,41.05531914893617,0,3,0.0,0.0,41.05531914893617
0,6283S,41.05531914893617,0,3,0.0,0.0,41.05531914893617
0,7114Z,0.2837446808510638,0,3,0.0,0.0,0.2837446808510638
0,7203V,0.1702127659574468,0,4,0.0,0.0,0.1702127659574468
0,6283U,23.829787234042552,15,4,0.0,0.0,38.829787234042556
0,6283T,0.8170212765957446,0,4,0.0,0.0,0.8170212765957446
0,6284B,2.382978723404255,0,4,0.0,0.0,2.382978723404255
0,6283T,0.8170212765957446,0,4,0.0,0.0,0.8170212765957446
0,6283T,0.8170212765957446,0,4,0.0,0.0,0.8170212765957446
0,6284B,2.382978723404255,0,4,0.0,0.0,2.382978723404255
0,6283T,0.8170212765957446,0,4,0.0,0.0,0.8170212765957446
0,6284B,2.382978723404255,0,4,0.0,0.0,2.382978723404255
0,6283T,0.8170212765957446,0,4,0.0,0.0,0.8170212765957446
0,6284B,2.382978723404255,0,4,0.0,0.0,2.382978723404255
0,6283I,0.8226382978723404,0,4,0.0,0.0,0.8226382978723404
0,7250Y1F,1.702127659574468,0,4,0.0,0.0,1.702127659574468
0,6283V,0.8226382978723404,0,4,0.0,0.0,0.8226382978723404
0,6283V,0.8226382978723404,0,4,0.0,0.0,0.8226382978723404
0,5252P,8.851063829787234,0,5,0.0,0.0,8.851063829787234
0,7361T,0.8226382978723404,0,5,0.0,0.0,0.8226382978723404
0,6284C,1.021276595744681,0,5,0.0,0.0,1.021276595744681
0,7361T,0.8226382978723404,0,5,0.0,0.0,0.8226382978723404
0,7361T,0.8226382978723404,0,5,0.0,0.0,0.8226382978723404
0,6284C,1.021276595744681,0,5,0.0,0.0,1.021276595744681
0,7361T,0.8226382978723404,0,5,0.0,0.0,0.8226382978723404
0,6284C,1.021276595744681,0,5,0.0,0.0,1.021276595744681
0,7361T,0.8226382978723404,0,5,0.0,0.0,0.8226382978723404
0,6284C,1.021276595744681,0,5,0.0,0.0,1.021276595744681
0,7208A,0.05668085106382978,0,5,0.0,0.0,0.05668085106382978
0,7250Y,6.91776883266245,40,5,0.0,0.0,46.917768832662446
0,4012W,115.74468085106383,0,6,0.0,0.0,115.74468085106383
0,7221A,6.808510638297872,0,6,0.0,0.0,6.808510638297872
0,7221X,6.900517538815412,0,6,0.0,0.0,6.900517538815412
0,7275Z1F,0.0,0,6,0.0,0.0,0.0
0,7275Z,27.659574468085104,15,7,0.0,0.0,42.659574468085104
0,5954A,73.57446808510637,0,8,0.0,0.0,73.57446808510637
0,5201A,0.1702127659574468,0,8,0.0,0.0,0.1702127659574468
0,5201C,0.0851063829787234,0,8,0.0,0.0,0.0851063829787234
0,7355E,0.0851063829787234,0,8,0.0,0.0,0.0851063829787234
0,5201S,0.0851063829787234,0,8,0.0,0.0,0.0851063829787234
0,5201D,0.0851063829787234,0,8,0.0,0.0,0.0851063829787234
0,5830A,0.1702127659574468,0,9,0.0,0.0,0.1702127659574468
0,8047W,115.74468085106383,0,9,0.0,0.0,115.74468085106383
0,4461S,0.38307523404255317,0,9,0.0,0.0,0.38307523404255317
