,component,days,delay,level,preparation,temps_indirect,total_days
0,72840,1.812340425531915,9,1,0.0,0.0,10.812340425531914
0,7246A,49.681276595744684,7,2,0.0,0.0,56.681276595744684
0,7361A,9.997234042553192,7,2,0.0,0.0,16.997234042553192
0,7246B,10.483931914893617,7,2,0.0,0.0,17.483931914893617
0,7246C,10.483931914893617,7,2,0.0,0.0,17.483931914893617
0,7246D,10.483931914893617,7,2,0.0,0.0,17.483931914893617
0,7246E,10.483931914893617,7,2,0.0,0.0,17.483931914893617
0,7246F,10.483931914893617,7,2,0.0,0.0,17.483931914893617
0,7246G,11.430974468085108,7,2,0.0,0.0,18.430974468085108
0,7361H,37.1036170212766,7,2,0.0,0.0,44.1036170212766
0,5240L1F,3.0638297872340425,60,3,0.0,0.0,63.06382978723404
0,7203Y,0.10694655319148935,0,3,0.0,0.0,0.10694655319148935
0,7360Z,1.163063829787234,0,3,0.0,0.0,1.163063829787234
0,7246H,41.02127659574468,0,3,0.0,0.0,41.02127659574468
0,7246J,41.02127659574468,0,3,0.0,0.0,41.02127659574468
0,7246K,41.02127659574468,0,3,0.0,0.0,41.02127659574468
0,7246L,41.02127659574468,0,3,0.0,0.0,41.02127659574468
0,7246M,41.02127659574468,0,3,0.0,0.0,41.02127659574468
0,7246N,42.0651914893617,0,3,0.0,0.0,42.0651914893617
0,7114Z,0.2837446808510638,0,3,0.0,0.0,0.2837446808510638
0,5240L,26.893617021276597,15,4,0.0,0.0,41.8936170212766
0,7203V,0.1702127659574468,0,4,0.0,0.0,0.1702127659574468
0,7240Q,0.8226382978723404,0,4,0.0,0.0,0.8226382978723404
0,7240Q,0.8226382978723404,0,4,0.0,0.0,0.8226382978723404
0,7246P,28.05668085106383,0,4,0.0,0.0,28.05668085106383
0,7240Q,0.8226382978723404,0,4,0.0,0.0,0.8226382978723404
0,7246P,28.05668085106383,0,4,0.0,0.0,28.05668085106383
0,7246P,28.05668085106383,0,4,0.0,0.0,28.05668085106383
0,7240Q,0.8226382978723404,0,4,0.0,0.0,0.8226382978723404
0,7250Y,6.91776883266245,40,4,0.0,0.0,46.917768832662446
