,component,days,delay,level,preparation,temps_indirect,total_days
0,72841,1.2263829787234044,9,1,0.0,0.0,10.226382978723404
0,7240A,49.0736170212766,7,2,0.0,0.0,56.0736170212766
0,7361A,9.877872340425533,7,2,0.0,0.0,16.877872340425533
0,7240B,10.272987234042553,7,2,0.0,0.0,17.272987234042553
0,7240C,10.272987234042553,7,2,0.0,0.0,17.272987234042553
0,7240D,10.272987234042553,7,2,0.0,0.0,17.272987234042553
0,7240E,13.624070705129153,7,2,0.0,0.0,20.624070705129153
0,7240F,10.272987234042553,7,2,0.0,0.0,17.272987234042553
0,7240G,10.79792340425532,7,2,0.0,0.0,17.79792340425532
0,7361H,36.984255319148936,7,2,0.0,0.0,43.984255319148936
0,7203Y,0.10679502127659574,0,3,0.0,0.0,0.10679502127659574
0,7374V1F,7.659574468085107,120,3,0.0,0.0,127.65957446808511
0,7210P,0.05668085106382978,0,3,0.0,0.0,0.05668085106382978
0,7360Z,1.163063829787234,0,3,0.0,0.0,1.163063829787234
0,7240H,40.93617021276596,0,3,0.0,0.0,40.93617021276596
0,7240J,41.10638297872341,0,3,0.0,0.0,41.10638297872341
0,7240K,41.10638297872341,0,3,0.0,0.0,41.10638297872341
0,7240L,41.4752340425532,0,3,0.0,0.0,41.4752340425532
0,7240M,41.10638297872341,0,3,0.0,0.0,41.10638297872341
0,7240N,42.0651914893617,0,3,0.0,0.0,42.0651914893617
0,7114Z,0.2837446808510638,0,3,0.0,0.0,0.2837446808510638
0,7203V,0.1702127659574468,0,4,0.0,0.0,0.1702127659574468
0,7374V,28.0,15,4,0.0,0.0,43.0
0,7240Q,0.8226382978723404,0,4,0.0,0.0,0.8226382978723404
0,7240Q,0.8226382978723404,0,4,0.0,0.0,0.8226382978723404
0,7240R,0.8226382978723404,0,4,0.0,0.0,0.8226382978723404
0,7240Q,0.8226382978723404,0,4,0.0,0.0,0.8226382978723404
0,7240R,0.8226382978723404,0,4,0.0,0.0,0.8226382978723404
0,7221A,6.808510638297872,0,4,0.0,0.0,6.808510638297872
0,5240S1F,2.382978723404255,40,4,0.0,0.0,42.38297872340426
0,7276Q,0.48221276595744683,0,4,0.0,0.0,0.48221276595744683
0,7240L1F,0.851063829787234,40,4,0.0,0.0,40.851063829787236
0,7272V,3.0005750431282348,40,4,0.0,0.0,43.00057504312824
0,7284U,0.425531914893617,0,4,0.0,0.0,0.425531914893617
0,7361T,0.8226382978723404,0,4,0.0,0.0,0.8226382978723404
0,7221Q,1.0212765957446808,0,4,0.0,0.0,1.0212765957446808
0,9085A,0.5957446808510638,0,5,0.0,0.0,0.5957446808510638
0,9003P,0.488,0,5,0.0,0.0,0.488
0,5240V,29.78723404255319,15,5,0.0,0.0,44.787234042553195
0,7221A,6.808510638297872,0,5,0.0,0.0,6.808510638297872
0,7210P,0.05668085106382978,0,5,0.0,0.0,0.05668085106382978
0,7221A,6.808510638297872,0,5,0.0,0.0,6.808510638297872
0,7271B1P,2.8752731454859117,40,5,0.0,0.0,42.87527314548591
0,7221Q,1.0212765957446808,0,5,0.0,0.0,1.0212765957446808
0,7221N,0.25531914893617025,90,5,0.0,0.0,90.25531914893617
0,9001A,0.0851063829787234,0,6,0.0,0.0,0.0851063829787234
0,7203B,0.1276595744680851,0,6,0.0,0.0,0.1276595744680851
0,5240R,9.53191489361702,0,6,0.0,0.0,9.53191489361702
0,5821T,11.914893617021276,5,6,0.0,0.0,16.914893617021278
0,7271B,27.659574468085104,15,6,0.0,0.0,42.659574468085104
0,3311D,1.2938470385278897,5,6,0.0,0.0,6.29384703852789
0,3315L,6.900517538815412,0,6,0.0,0.0,6.900517538815412
0,3318B,6.900517538815412,0,6,0.0,0.0,6.900517538815412
0,3318D,6.900517538815412,0,6,0.0,0.0,6.900517538815412
0,3335C,0.08625646923519265,0,6,0.0,0.0,0.08625646923519265
0,7770B,11.040828062104659,0,6,0.0,0.0,11.040828062104659
0,7221N,0.25531914893617025,90,6,0.0,0.0,90.25531914893617
0,7228R,0.33813191489361705,90,6,0.0,0.0,90.33813191489362
0,5240X,16.404255319148938,0,7,0.0,0.0,16.404255319148938
0,5821T,11.914893617021276,5,7,0.0,0.0,16.914893617021278
0,7221A,6.808510638297872,0,7,0.0,0.0,6.808510638297872
0,7271B1P,2.8752731454859117,40,7,0.0,0.0,42.87527314548591
0,5955Z,73.57446808510637,0,7,0.0,0.0,73.57446808510637
0,7355E,0.0851063829787234,0,7,0.0,0.0,0.0851063829787234
0,5201A,0.1702127659574468,0,7,0.0,0.0,0.1702127659574468
0,5201T,0.0851063829787234,0,7,0.0,0.0,0.0851063829787234
0,5201C,0.0851063829787234,0,7,0.0,0.0,0.0851063829787234
0,5201B,0.0851063829787234,0,7,0.0,0.0,0.0851063829787234
0,3311B,0.6900517538815412,0,7,0.0,0.0,0.6900517538815412
0,3311F,0.6900517538815412,0,7,0.0,0.0,0.6900517538815412
0,3315L,6.900517538815412,0,7,0.0,0.0,6.900517538815412
0,3333E,6.900517538815412,0,7,0.0,0.0,6.900517538815412
0,3335A,6.900517538815412,0,7,0.0,0.0,6.900517538815412
0,3311U,0.3450258769407706,0,7,0.0,0.0,0.3450258769407706
0,3318C,6.900517538815412,0,7,0.0,0.0,6.900517538815412
0,3318C,6.900517538815412,0,7,0.0,0.0,6.900517538815412
0,3315H,6.900517538815412,0,7,0.0,0.0,6.900517538815412
0,3318C,6.900517538815412,0,7,0.0,0.0,6.900517538815412
0,3318C,6.900517538815412,0,7,0.0,0.0,6.900517538815412
0,3315L,6.900517538815412,0,7,0.0,0.0,6.900517538815412
0,7228R,0.33813191489361705,90,7,0.0,0.0,90.33813191489362
0,4461J,0.06382978723404256,0,7,0.0,0.0,0.06382978723404256
0,4461S,0.47418127659574466,0,7,0.0,0.0,0.47418127659574466
