,component,days,delay,level,preparation,temps_indirect,total_days
0,72778,0.5542553191489362,9,1,0.0,0.0,9.554255319148936
0,5113X,10.563595744680851,7,2,0.0,0.0,17.563595744680853
0,7778A,48.38271276595745,7,2,0.0,0.0,55.38271276595745
0,7778C,10.034468085106383,7,2,0.0,0.0,17.034468085106383
0,7778D,10.034468085106383,7,2,0.0,0.0,17.034468085106383
0,7778E,0.5025531914893617,7,2,0.0,0.0,7.502553191489362
0,7778F,10.146234042553191,7,2,0.0,0.0,17.14623404255319
0,7361V,10.123936170212767,7,2,0.0,0.0,17.123936170212765
0,7361W,10.20123404255319,7,2,0.0,0.0,17.20123404255319
0,7361U,36.84734042553192,7,2,0.0,0.0,43.84734042553192
0,7779Y,10.034468085106383,7,2,0.0,0.0,17.034468085106383
0,7779Z,10.050489361702127,7,2,0.0,0.0,17.050489361702127
0,7221M,0.2553191489361702,0,3,0.0,0.0,0.2553191489361702
0,7203Y,0.1064919574468085,0,3,0.0,0.0,0.1064919574468085
0,7778M1F,3.0638297872340425,60,3,0.0,0.0,63.06382978723404
0,7778S,41.10348936170213,0,3,0.0,0.0,41.10348936170213
0,7778T,41.10348936170213,0,3,0.0,0.0,41.10348936170213
0,7778U,41.10348936170213,0,3,0.0,0.0,41.10348936170213
0,7778V,41.34757446808511,0,3,0.0,0.0,41.34757446808511
0,7176P,0.0,0,3,0.0,0.0,0.0
0,7176N,0.0,0,3,0.0,0.0,0.0
0,7176M,0.2553191489361702,0,3,0.0,0.0,0.2553191489361702
0,7779X,41.21991489361702,0,3,0.0,0.0,41.21991489361702
0,7779R,41.1348085106383,0,3,0.0,0.0,41.1348085106383
0,7203V,0.1702127659574468,0,4,0.0,0.0,0.1702127659574468
0,7778M,0.6382978723404256,0,4,0.0,0.0,0.6382978723404256
0,7778Q,0.6808510638297872,0,4,0.0,0.0,0.6808510638297872
0,7778Y,1.446808510638298,0,4,0.0,0.0,1.446808510638298
0,7778R,1.1063829787234043,0,4,0.0,0.0,1.1063829787234043
0,5113X,10.548148936170213,7,4,0.0,0.0,17.548148936170215
0,7221M,0.2553191489361702,0,4,0.0,0.0,0.2553191489361702
0,7250Y,6.91776883266245,40,4,0.0,0.0,46.917768832662446
0,7779S,0.2127659574468085,0,4,0.0,0.0,0.2127659574468085
0,7221M,0.2553191489361702,0,4,0.0,0.0,0.2553191489361702
0,7221A,6.808510638297872,0,5,0.0,0.0,6.808510638297872
0,7221M,0.2553191489361702,0,5,0.0,0.0,0.2553191489361702
0,7778N,0.8617021276595744,0,5,0.0,0.0,0.8617021276595744
0,7203B,0.1276595744680851,0,5,0.0,0.0,0.1276595744680851
0,7203B,0.1276595744680851,0,5,0.0,0.0,0.1276595744680851
0,7778Q,0.6808510638297872,0,5,0.0,0.0,0.6808510638297872
0,7778W,1.276595744680851,0,5,0.0,0.0,1.276595744680851
0,7203B,0.1276595744680851,0,5,0.0,0.0,0.1276595744680851
0,7778W,1.276595744680851,0,5,0.0,0.0,1.276595744680851
0,7778Q,0.6808510638297872,0,5,0.0,0.0,0.6808510638297872
0,7221M,0.2553191489361702,0,5,0.0,0.0,0.2553191489361702
0,7221A,6.808510638297872,0,5,0.0,0.0,6.808510638297872
0,7221X,6.900517538815412,0,5,0.0,0.0,6.900517538815412
0,7275Z1F,0.0,0,5,0.0,0.0,0.0
0,7276T,41.276595744680854,0,5,0.0,0.0,41.276595744680854
0,701008,0.0,3,6,0.0,0.0,3.0
0,7203B,0.1276595744680851,0,6,0.0,0.0,0.1276595744680851
0,8623W,0.5106382978723404,0,6,0.0,0.0,0.5106382978723404
0,8623W,0.5106382978723404,0,6,0.0,0.0,0.5106382978723404
0,7203B,0.1276595744680851,0,6,0.0,0.0,0.1276595744680851
0,7275Z,27.659574468085104,15,6,0.0,0.0,42.659574468085104
0,7208A,0.05668085106382978,0,6,0.0,0.0,0.05668085106382978
0,5954A,73.57446808510637,0,7,0.0,0.0,73.57446808510637
0,5201A,0.1702127659574468,0,7,0.0,0.0,0.1702127659574468
0,5201C,0.0851063829787234,0,7,0.0,0.0,0.0851063829787234
0,7355E,0.0851063829787234,0,7,0.0,0.0,0.0851063829787234
0,5201S,0.0851063829787234,0,7,0.0,0.0,0.0851063829787234
0,5201D,0.0851063829787234,0,7,0.0,0.0,0.0851063829787234
0,5830A,0.1702127659574468,0,8,0.0,0.0,0.1702127659574468
0,8047W,115.74468085106383,0,8,0.0,0.0,115.74468085106383
0,4461S,0.3850054468085106,0,8,0.0,0.0,0.3850054468085106
