,component,days,delay,level,preparation,temps_indirect,total_days
0,72821,0.5076595744680852,9,1,0.0,0.0,9.507659574468086
0,7291A,48.39446808510639,7,2,0.0,0.0,55.39446808510639
0,7361A,9.744468085106384,7,2,0.0,0.0,16.744468085106384
0,7291B,10.100187234042552,7,2,0.0,0.0,17.10018723404255
0,7291C,10.100187234042552,7,2,0.0,0.0,17.10018723404255
0,7291D,10.100187234042552,7,2,0.0,0.0,17.10018723404255
0,7291E,10.100187234042552,7,2,0.0,0.0,17.10018723404255
0,7291F,10.122540425531914,7,2,0.0,0.0,17.122540425531916
0,7361H,36.850851063829786,7,2,0.0,0.0,43.850851063829786
0,7221A,6.808510638297872,0,3,0.0,0.0,6.808510638297872
0,7203Y,0.1064919574468085,0,3,0.0,0.0,0.1064919574468085
0,7291L,2.5531914893617023,0,3,0.0,0.0,2.5531914893617023
0,7360Z,1.163063829787234,0,3,0.0,0.0,1.163063829787234
0,7291G,41.10638297872341,0,3,0.0,0.0,41.10638297872341
0,7291H,41.10638297872341,0,3,0.0,0.0,41.10638297872341
0,7291J,41.10638297872341,0,3,0.0,0.0,41.10638297872341
0,7291K,41.19148936170213,0,3,0.0,0.0,41.19148936170213
0,7290L,42.04255319148936,0,3,0.0,0.0,42.04255319148936
0,7114Z,0.2837446808510638,0,3,0.0,0.0,0.2837446808510638
0,7203V,0.1702127659574468,0,4,0.0,0.0,0.1702127659574468
0,7291N,0.8226382978723404,0,4,0.0,0.0,0.8226382978723404
0,7291P,0.8226382978723404,0,4,0.0,0.0,0.8226382978723404
0,7271J,0.5106382978723404,0,4,0.0,0.0,0.5106382978723404
0,7291N,0.8226382978723404,0,4,0.0,0.0,0.8226382978723404
0,7291P,0.8226382978723404,0,4,0.0,0.0,0.8226382978723404
0,7284U,0.425531914893617,0,4,0.0,0.0,0.425531914893617
0,7505L1F,2.0425531914893615,40,4,0.0,0.0,42.04255319148936
0,7361T,0.8226382978723404,0,4,0.0,0.0,0.8226382978723404
0,7250V,2.723404255319149,0,4,0.0,0.0,2.723404255319149
0,7210P,0.05668085106382978,0,4,0.0,0.0,0.05668085106382978
0,7208A,0.05668085106382978,0,5,0.0,0.0,0.05668085106382978
0,7221Q,1.0212765957446808,0,5,0.0,0.0,1.0212765957446808
0,7505L,3.8585393904542844,40,5,0.0,0.0,43.85853939045428
0,7221N,0.25531914893617025,90,6,0.0,0.0,90.25531914893617
0,7374R1P,3.047786083956297,40,6,0.0,0.0,43.0477860839563
0,7451V,6.900517538815412,0,6,0.0,0.0,6.900517538815412
0,9004L,6.900517538815412,0,6,0.0,0.0,6.900517538815412
0,7228R,0.29967574468085106,90,7,0.0,0.0,90.29967574468085
0,3315L,6.900517538815412,0,7,0.0,0.0,6.900517538815412
0,3318B,6.900517538815412,0,7,0.0,0.0,6.900517538815412
0,3318D,6.900517538815412,0,7,0.0,0.0,6.900517538815412
0,3335C,0.08625646923519265,0,7,0.0,0.0,0.08625646923519265
0,7374R,30.97872340425532,15,7,0.0,0.0,45.97872340425532
0,7770L1,11.040828062104659,0,7,0.0,0.0,11.040828062104659
0,4461J,0.06382978723404256,0,8,0.0,0.0,0.06382978723404256
0,4461S,0.4052726808510638,0,8,0.0,0.0,0.4052726808510638
0,3311U,0.3450258769407706,0,8,0.0,0.0,0.3450258769407706
0,3318C,6.900517538815412,0,8,0.0,0.0,6.900517538815412
0,3318C,6.900517538815412,0,8,0.0,0.0,6.900517538815412
0,3315H,6.900517538815412,0,8,0.0,0.0,6.900517538815412
0,3318C,6.900517538815412,0,8,0.0,0.0,6.900517538815412
0,3318C,6.900517538815412,0,8,0.0,0.0,6.900517538815412
0,9083A,0.5957446808510638,0,8,0.0,0.0,0.5957446808510638
0,9003P,0.488,0,8,0.0,0.0,0.488
0,3315L,6.900517538815412,0,8,0.0,0.0,6.900517538815412
0,9001A,0.0851063829787234,0,9,0.0,0.0,0.0851063829787234
0,7203B,0.1276595744680851,0,9,0.0,0.0,0.1276595744680851
0,3311U,0.3450258769407706,0,9,0.0,0.0,0.3450258769407706
